Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
ETS_011.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026876590758211983	0.00026876590758211983	0.0	0.00026876590758211983	0.00026876590758211983	0.0	0.0	0.0	0.0	0.00026876590758211983	0.00026876590758211983	0.0005375318151642397	0.0005375318151642397	0.0018813613530748387	0.0013438295379105993	0.00026876590758211983	0.0	0.0	0.0008062977227463596	0.0026876590758211985	0.006987913597135113	0.0267422078044209	0.1366674640055083	0.5547328332495021	1.2187190079310706	2.471840052032979	5.061802720446854	8.621338400466714	9.505040704598327	10.137984416955364	12.641673229041112	16.997427910258065	15.780993412545797	8.680870048996228	4.2235218546989906	2.0056655853315832	0.73010258794685	0.48794450521533855	0.49842637561104225	0.10213104488120528	0.0450182895200051	0.02324825100585336	0.011288168118449037	0.005912849966806635	0.003493956798567558	0.0032251908909854384	0.0032251908909854384	0.0026876590758211985	0.0008062977227463596	0.0	0.0	0.0004031488613731798	0.0004031488613731798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_011.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026363729835042666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039545594752564	0.00079091189505128	0.00039545594752564	0.00026363729835042666	0.0006590932458760666	0.0018454610884529865	0.0015818237901025598	0.002900010281854693	0.004613652721132466	0.010150035986491427	0.016213693848551237	0.02372735685153839	0.04771835100142725	0.09596397659955513	0.31412384098453083	1.1941451428782142	2.947860451505708	5.213295756229394	8.431516257195337	12.260716197092671	16.479703882583483	17.583157794825354	16.32508060710155	10.274209154018754	5.274064153499122	1.941556883701719	0.8325665881906721	0.5027563279542654	0.13076409998181168	0.03295466229380334	0.016081875199376025	0.012127315724119634	0.009886398688141002	0.004745471370307679	0.0021090983868034133	0.00237273568515384	0.0011863678425769197	0.00026363729835042666	0.00039545594752564	0.0006590932458760666	0.0005272745967008533	0.0010545491934017067	0.00079091189505128	0.0	0.00039545594752564	0.00039545594752564	0.00026363729835042666	0.00026363729835042666	0.0	0.0	0.0	0.0	0.0	0.00026363729835042666	0.00026363729835042666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_012.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031756718133715275	0.0	0.0	0.0	0.00031756718133715275	0.0006351343626743055	0.001270268725348611	0.001270268725348611	0.00031756718133715275	0.00031756718133715275	0.005716209264068748	0.028422262729675133	0.14385793314573012	0.5416108277705091	1.1796032950768518	2.333007297693389	4.738578696322272	8.166081284492039	9.060509250729748	9.846170457359298	12.545967849501983	17.06891842969661	16.19386206152524	9.173880734467323	4.646007862962578	2.2602844131671502	0.8050328046897031	0.5122358634968207	0.5117595127248147	0.1098782447426546	0.04779386079124151	0.02492902373496649	0.019847948833572045	0.012543903662817536	0.003652022585377256	0.0041283733573829855	0.00476350772005729	0.0017466194973543398	0.0	0.0004763507720057291	0.0009527015440114582	0.0009527015440114582	0.0009527015440114582	0.0009527015440114582	0.0004763507720057291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_012.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046722713156795756	0.00046722713156795756	0.0003114847543786384	0.0006229695087572768	0.0	0.0007787118859465959	0.0007787118859465959	0.004672271315679576	0.010123254517305747	0.015885722473310555	0.023205614201208553	0.046878455533985085	0.09656027385737777	0.27317212959006615	1.0026694243448637	2.642792398525698	4.932361085585461	8.109972807377575	11.850437480339892	16.242839744213015	17.852904439590603	16.913310678010696	10.85851428001938	5.41313780396848	2.0058060758211305	0.9163881473819855	0.5245403263736227	0.15107010587363978	0.03924707905170844	0.01993502428023285	0.016352949604878517	0.008254345991033914	0.005139498447247533	0.005295240824436852	0.004049301806922299	0.0029591051665970643	0.0009344542631359151	0.0003114847543786384	0.0006229695087572768	0.0003114847543786384	0.00046722713156795756	0.00046722713156795756	0.0007787118859465959	0.00046722713156795756	0.0	0.00046722713156795756	0.00046722713156795756	0.0003114847543786384	0.0003114847543786384	0.0003114847543786384	0.0003114847543786384	0.0003114847543786384	0.0003114847543786384	0.0003114847543786384	0.0003114847543786384	0.0	0.0	0.0	0.0	0.0003114847543786384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_013.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004720432391607134	0.0004720432391607134	0.0004720432391607134	0.0004720432391607134	0.0	0.0	0.0004720432391607134	0.0009440864783214268	0.0033043026741249935	0.003776345913285707	0.008024735065732126	0.02124194576223212	0.12060704760556212	0.5978427623970344	1.2558710377871218	2.3174962826593912	4.8459958932245035	8.452878283649541	9.675234251455098	10.790672425590857	13.081498265239755	16.91968184286245	15.479477920180502	8.602279968843797	4.05768368382575	1.9049304916330227	0.6825745238263805	0.46425452571456016	0.49210507682504073	0.11163822606150872	0.04342797800278562	0.02265807547971425	0.010384951261535694	0.00920484316363391	0.004484410772026778	0.003776345913285707	0.007552691826571414	0.0033043026741249935	0.0007080648587410701	0.0014161297174821402	0.0007080648587410701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_013.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004631473642283061	0.0	0.0020841631390273773	0.0011578684105707652	0.0023157368211415303	0.007410357827652898	0.008336652556109509	0.007873505191881203	0.01597858406587656	0.02917828394638328	0.05303037320414104	0.09355576757411789	0.30799299721182527	1.3442852246727066	3.3969543429325033	5.734459090193696	8.673592263584014	11.929981381471837	16.213168205862658	17.537769667557892	15.912817140160069	9.95859462563438	5.239817705197698	1.9739340663409877	0.8545068870012249	0.44670563279820047	0.1248182146595283	0.04515686801225981	0.029641431310611574	0.018062747204903945	0.0118102577878218	0.009262947284566121	0.005557768370739674	0.0023157368211415303	0.0018525894569132245	0.0	0.0	0.0	0.0	0.0	0.0004631473642283061	0.0004631473642283061	0.0	0.0006947210463424592	0.0006947210463424592	0.0009262947284566122	0.0004631473642283061	0.0004631473642283061	0.0004631473642283061	0.0	0.0	0.0	0.0004631473642283061	0.0004631473642283061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_021.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011447672688142299	0.0	0.0	0.0022895345376284597	0.0022895345376284597	0.0	0.0011447672688142299	0.0011447672688142299	0.0022895345376284597	0.0068686036128853805	0.013737207225770761	0.09100899787073119	0.37376651326784455	0.8402591753096538	2.21855896696199	4.452572292052894	6.835977745723581	9.622341278018547	10.479199578726387	13.700574673171085	18.999129976873448	16.19445016828112	8.174210682967892	4.338667948805903	2.1006479382741112	0.8299562698903236	0.3417130297410468	0.18373514664468413	0.08013370881699608	0.04292877258053364	0.022322961741877482	0.021750578107470366	0.01030290541932807	0.009158138150513839	0.0034343018064426903	0.0011447672688142299	0.0011447672688142299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_021.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011222336939444276	0.002244467387888855	0.0011222336939444276	0.0	0.0016833505409166415	0.0016833505409166415	0.0011222336939444276	0.010661220092472064	0.016833505409166415	0.03366701081833283	0.042644880369888255	0.07575077434124886	0.23566907572833	0.984198949589265	2.833078960362786	4.724603851505912	7.889863985276137	12.25030300309909	16.655070251829112	18.262670018403128	17.299793508999667	10.653364456615474	5.30592090496901	1.7613457826457488	0.49714952641738097	0.3108587332226058	0.06172285316694352	0.02244467387888855	0.017394622256138626	0.009538986398527636	0.014589038021277556	0.00897786955155542	0.003927817928805496	0.0016833505409166415	0.0016833505409166415	0.0	0.0	0.0	0.0011222336939444276	0.0011222336939444276	0.0	0.0	0.0	0.0016833505409166415	0.0016833505409166415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_022.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048147292196285604	0.00048147292196285604	0.00048147292196285604	0.00048147292196285604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009629458439257121	0.0009629458439257121	0.00048147292196285604	0.0024073646098142797	0.00481472921962856	0.01492566058084854	0.1088128803636055	0.5060280409829582	1.004352515214531	2.389309375240533	4.795951775672576	7.269759648717007	9.999711116243923	10.64681072336142	13.727515214543104	18.406950543108575	15.390281950544866	8.06876396271365	4.1161120098607045	1.9583911100838747	0.8117633464293693	0.3774747708188813	0.22268122640782098	0.07583198520914987	0.035869732686232766	0.01829597103458853	0.01853670749556996	0.012277559510052828	0.002648101070795708	0.002648101070795708	0.0024073646098142797	0.001444418765888568	0.0	0.000722209382944284	0.000722209382944284	0.000722209382944284	0.000722209382944284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
