Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
ETS_011.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	2.333333333333333	1.6666666666666665	0.3333333333333333	0.0	0.0	1.0	3.3333333333333335	8.666666666666664	33.16666666666663	169.50000000000045	688.0000000000083	1511.4999999999357	3065.666666666943	6277.833333332093	10692.50000000157	11788.500000003558	12573.500000004975	15678.666666677236	21080.833333328188	19572.166666666984	10766.333333334995	5238.166666666379	2487.5000000000173	905.5000000000266	605.1666666666666	618.1666666666679	126.66666666666633	55.83333333333336	28.833333333333325	14.000000000000004	7.333333333333331	4.333333333333333	4.0	4.0	3.3333333333333335	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_011.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5	0.3333333333333333	0.8333333333333333	2.333333333333333	1.9999999999999998	3.6666666666666665	5.833333333333333	12.833333333333334	20.499999999999996	29.99999999999999	60.33333333333337	121.33333333333313	397.16666666666345	1509.8333333332787	3727.166666667188	6591.499999998587	10660.500000001475	15502.000000009773	20836.333333329112	22231.499999990927	20640.833333329865	12990.333333338742	6668.333333331862	2454.8333333333358	1052.666666666698	635.6666666666689	165.33333333333343	41.66666666666668	20.333333333333332	15.333333333333345	12.500000000000004	5.999999999999999	2.6666666666666665	3.0	1.4999999999999998	0.3333333333333333	0.5	0.8333333333333333	0.6666666666666666	1.3333333333333333	1.0	0.0	0.5	0.5	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_012.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.3333333333333333	1.3333333333333333	0.3333333333333333	0.3333333333333333	5.999999999999998	29.833333333333293	150.99999999999991	568.4999999999949	1238.1666666666645	2448.8333333333294	4973.8333333332785	8571.499999997717	9510.333333332748	10335.00000000092	13168.833333339377	17916.333333339615	16997.83333334293	9629.33333333297	4876.6666666667015	2372.4999999999636	845.0000000000218	537.6666666666597	537.1666666666594	115.33333333333309	50.166666666666686	26.16666666666666	20.833333333333332	13.16666666666667	3.833333333333333	4.333333333333333	4.999999999999999	1.8333333333333333	0.0	0.5	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_012.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.3333333333333333	0.6666666666666666	0.0	0.8333333333333333	0.8333333333333333	5.0	10.833333333333332	17.0	24.83333333333333	50.16666666666668	103.3333333333332	292.33333333333366	1073.0000000000286	2828.166666666817	5278.333333333036	8678.833333331362	12681.666666671583	17382.16666667453	19105.166666668545	18099.66666667203	11620.166666669724	5792.833333332598	2146.499999999881	980.6666666667003	561.3333333333287	161.66666666666686	42.00000000000001	21.33333333333333	17.500000000000004	8.83333333333333	5.499999999999999	5.666666666666666	4.333333333333334	3.1666666666666665	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.5	0.5	0.8333333333333333	0.5	0.0	0.5	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_013.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.6666666666666666	2.333333333333333	2.6666666666666665	5.666666666666665	15.000000000000009	85.16666666666654	422.16666666666015	886.8333333333643	1636.4999999999072	3422.0000000004375	5968.999999999043	6832.166666664925	7619.833333330881	9237.499999998929	11947.83333333716	10930.833333335315	6074.499999998966	2865.333333333515	1345.166666666641	481.9999999999921	327.83333333333223	347.49999999999784	78.83333333333333	30.666666666666654	16.000000000000004	7.333333333333332	6.499999999999998	3.1666666666666665	2.6666666666666665	5.333333333333332	2.333333333333333	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_013.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.4999999999999998	0.8333333333333333	1.6666666666666665	5.333333333333333	6.0	5.666666666666666	11.500000000000002	20.999999999999996	38.166666666666664	67.33333333333337	221.66666666666788	967.5000000000347	2444.8333333333276	4127.166666667332	6242.499999998857	8586.166666664518	11668.833333336543	12622.166666671517	11452.666666669493	7167.333333331419	3771.1666666672118	1420.6666666666285	615.0000000000001	321.4999999999995	89.8333333333332	32.49999999999997	21.33333333333332	13.000000000000005	8.499999999999996	6.666666666666666	4.0	1.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.5	0.5	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_021.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.9999999999999998	4.0	26.49999999999997	108.83333333333287	244.66666666666924	646.0000000000035	1296.4999999999843	1990.4999999998272	2801.83333333349	3051.3333333336027	3989.333333334026	5532.166666666108	4715.500000000178	2380.166666666633	1263.333333333325	611.6666666666664	241.66666666666862	99.49999999999974	53.500000000000064	23.333333333333325	12.500000000000004	6.499999999999999	6.333333333333332	3.0	2.6666666666666665	1.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_021.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.5	0.5	0.3333333333333333	3.166666666666667	5.0	10.0	12.666666666666668	22.499999999999996	70.00000000000006	292.33333333333394	841.5000000000233	1403.3333333332953	2343.499999999952	3638.6666666671767	4946.999999999959	5424.499999999551	5138.4999999998045	3164.3333333336373	1575.9999999999277	523.1666666666576	147.66666666666654	92.33333333333314	18.333333333333332	6.666666666666666	5.166666666666666	2.8333333333333335	4.333333333333333	2.6666666666666665	1.1666666666666665	0.5	0.5	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS_022.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.6666666666666665	3.3333333333333335	10.333333333333334	75.33333333333334	350.33333333333087	695.3333333333425	1654.1666666665699	3320.3333333337255	5032.999999999892	6922.999999998176	7370.999999997774	9503.833333332734	12743.500000005266	10655.000000001502	5586.166666666062	2849.6666666668384	1355.833333333304	561.9999999999958	261.33333333333485	154.16666666666669	52.50000000000003	24.83333333333333	12.666666666666668	12.833333333333336	8.499999999999998	1.8333333333333333	1.8333333333333333	1.6666666666666665	1.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
